id,name,username,numberOfFollowers,numberOfFollowing,numberOfTweets,created_at,verified,description,location,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,retweet_ids,retweet_users,reply_users,quote_users,tweets_id
1475149956453445641,Valton75,ZalPal9,152.0,1462.0,2142.0,2021-12-26T17:03:10.000Z,False,Investor. Entrepreneur. Inventor.,United States,1.0,11.0,1.0,0.0,1661542056282447873;1661490097823399944;1661484337513242624;1661463894424952835;1661431869378797570;1661429563635937280;1661170870398623745;1661084651941945344;1661107275245690910;1661049563363393542;1660617892956893184,820252180796100608;1309135345150296065;1220135485680619524;1051053836;902282851499917312;1073380009958608896;80364416;1364275650513747974;15281391;14085040;251613518,321450952,,1661542208988672001;1661526266221035521;1661516533334528001;1661515556682342401;1661476532240658433;1661433757050568731;1661433605334130688;1661432781803601920;1661174544248315904;1661165825783390212;1661118197209395200;1661051956767473688;1660971739721891842
1388469224021102595,Amir saeedi,AmirSae72494671,403.0,242.0,8013.0,2021-05-01T12:24:16.000Z,True,https://t.co/qi8W9tyZ1S,Italy,0.0,76.0,24.0,0.0,1661792696426528775;1661781070231089164;1661791021506723840;1661837839703613460;1661829022827814931;1661772102163390464;1661733847267184643;1661705647715414016;1661499890445238273;1661653463141584896;1661610647002714112;1661688606505811970;1661653682679697408;1661628352480813056;1661642341264793601;1661520442035675138;1661624200468021248;1661620002636681222;1661477222266335232;1661518766398742528;1661178312629051394;1661378586488586241;1661501777647218690;1661481309527756801;1661484371109453824;1661458547605995521;1661460156574584838;1661379027540627461;1661407898264543237;1661456369839636480;1661375348477513728;1661390942098837505;1661403679826518019;1661441330088738820;1661440278757097473;1661443635433406489;1661443973011963940;1661442405130797059;1661439980424626182;1661414213636456456;1661428061974274048;1661402221966241796;1661421878366314497;1661423849693380613;1661423133465640965;1661409456729595905;1661403352062734336;1661408976041279499;1661416920568954898;1661419843541770240;1661410838698131461;1661234165906538497;1661410863478087683;1661412643490656256;1661401641864810496;1661408567474126851;1661325207179612162;1661401877832151040;1661348481439604736;1661404830500556802;1661333801857867776;1661401213554905090;1661391542504902664;1661365442802245633;1661350414254522368;1661384054154092545;1661359586266234885;1661375943561170951;1661389158688890888;1661378386717995008;1661383038327042050;1661326828219293699;1661333974453751808;1661359578162900992;1661365732100173825;1661350724960133121,381696140;1373334050048466946;1373334050048466946;3414808858;3359503481;1376161898;4473212565;244647486;1401773837386010629;315640939;315640939;1151046460688887808;1576591184243429378;1491052911417344001;244647486;3359503481;3359503481;3359503481;1151046460688887808;3359503481;31064165;31064165;109813243;3414808858;361289499;109813243;1387497871751196672;988955288;109813243;1092909247686369280;109813243;1039692343794970624;1497640444326469634;1387497871751196672;1491052911417344001;1576591184243429378;3359503481;361289499;1387497871751196672;4473212565;4473212565;1297503202464718850;1039833297751302144;1039833297751302144;3359503481;1387497871751196672;1387497871751196672;944961548375773184;30325257;3414808858;1491052911417344001;315640939;1486777331352055824;1376161898;943351284370952192;3359503481;1448571441335742465;30325257;2724420328;1360636645989441539;1401773837386010629;361289499;902926941413453824;3359503481;3367334171;1338554201241243655;1373334050048466946;1373334050048466946;3414808858;1200616796295847936;361289499;1338554201241243655;1200616796295847936;1373334050048466946;3005014565;3359503481,2538322138;1265223205230383104;3359503481;3359503481;1512038331785355272;943506806931734528;1375101951399067649;1486777331352055824;1491052911417344001;1376161898;1251249987230609409;1265223205230383104;4473212565;1415324327113805830;937166242208763904;1355014327988707329;993112885;1448571441335742465;1115465940831891457;48108747;37794688;1265223205230383104;3414808858;3359503481,,1661848709410291713;1661846617966690304;1661846047105200168;1661841572617396245;1661841563171823738;1661841533874610213;1661838726572417030;1661836382631763975;1661835949058170889;1661793638156828673;1661752121904238594;1661718160687464448;1661711885631213569;1661711709591986179;1661711360839778304;1661701667299966976;1661701653009952773;1661701164361211904;1661700998757244928;1661695830762422277;1661654532537950208;1661645067969232896;1661644989674278912;1661644860313436160;1661630976231972865;1661630907118243841;1661630285287391233;1661624104854667264;1661623968594292737;1661520197457526785;1661510500151074817;1661509863913017345;1661508806826663939;1661508777378566146;1661492522504400898;1661492463750504448;1661478030869676033;1661475150603354113;1661475120307929089;1661457001178714113;1661456914247569419;1661456489112903681;1661455309057998849;1661454934666104844;1661454895717679105;1661453966721294336;1661453234488111106;1661452906829103106;1661452814059466752;1661452748880064513;1661452708316958729;1661430541122514947;1661429882767769613;1661429587182510081;1661429349348769800;1661428422185299968;1661428026238795776;1661427902888509441;1661427844214300674;1661424586330603520;1661421462996103168;1661421453021937690;1661421441210777632;1661421090592129037;1661420914624299024;1661420846789820440;1661416138712940552;1661414826705297409;1661413652094648326;1661413353917431811;1661413255552565274;1661410407402160129;1661410271385071617;1661407366913355779;1661407322818609166;1661406833662205952;1661406333399183365;1661405972756037633;1661405880452014081;1661405708485525511;1661405668979384321;1661405624687632387;1661399057955266561;1661390962222874627;1661390901619445760;1661390789786648580;1661390608382980100;1661390303213805569;1661389780410671106;1661389740300435457;1661386022364618755;1661385974213926914;1661385945780715525;1661385674849763328;1661385429432651781;1661384841953173506;1661367806921781253;1661366590049320960;1661353351672373251;1661343319283191809
2253152297,Abdullahi Abubakar,Abkrabdul24,460.0,3822.0,11671.0,2013-12-30T23:37:24.000Z,False,,,0.0,100.0,0.0,0.0,1661811862437236742;1661834591382937614;1661769613418328064;1661607450099736577;1661821011233329152;1661817866398625793;1661678880439017475;1661803449074286594;1661809346861301760;1661379027540627461;1638870597395693569;1661814438800883721;1661809862408298496;1661808522600800256;1661828200991694851;1661815746580586517;1661809023853756441;1661796552875147267;1661785252958810131;1661791713445249031;1661475008764579840;1661653682679697408;1661670533400805377;1661780263314108448;1661474302733201410;1661715902633574401;1661373002624249864;1661792364795494419;1661450262630809600;1661787729590464522;1659065824336855040;1652781407922696192;1661760784094072839;1661709516029968387;1661607630681546752;1661757336283938816;1661753360847081472;1661558115660349440;1661253240309309441;1661610647002714112;1661481501098401793;1661443218054021126;1661315936136069120;1661316241817055234;1661301599409516544;1661396807186804736;1661441330088738820;1661452521892728833;1661446946257600527;1661447233332453378;1661401874929524737;1661443162412384258;1661452684052840454;1661448712575492099;1661439980424626182;1661440882137071620;1661443635433406489;1661437190352650241;1661401213554905090;1661431776114343955;1661431663098834947;1661430734421385216;1661430031577665536;1661348279316254720;1661385265271787522;1661332866041622528;1661427218327965696;1661415225978146816;1661253775666085888;1661153032149630976;1661269264245096449;1661132083203563520;1661144034533081088;1661096192867016704;1661074150536912896;1661082360593481728;1661002814641029126;1660941937619116033;1661052533001842691;1661058365898866692;1660734090692251657;1661011140124758016;1660950763219066880;1661056441132761096;1661018231753306113;1661017173442310144;1660633623773736967;1660997958089822210;1661003553501229065;1661020686855602178;1660710470506913809;1660982511831511041;1660775147731578882;1661050519362891776;1661022520030691339;1661037584049483778;1661045370724683777;1660991256808378368;1660990769895731200;1661017736246616067,44196397;20402945;988955288;988955288;18168536;372755940;1162312248007770112;1519438044117491714;1162312248007770112;988955288;877807935493033984;20402945;155629354;176396711;3313367708;1162312248007770112;1162312248007770112;1399229389712265219;106498703;20402945;1576591184243429378;1576591184243429378;1576591184243429378;1576591184243429378;1576591184243429378;1576591184243429378;1485891895067033601;1349149096909668363;1506334052038676480;3367334171;1131490810770403329;1313548940944396288;104296908;1472342651932315648;2326869740;954005112174862336;1233163344531599361;1609563474308530178;1456647409883303937;315640939;796789951522373632;1954402777;1576591184243429378;1576591184243429378;1576591184243429378;1576591184243429378;1387497871751196672;796789951522373632;125613934;2914515430;1551578042035732486;1576591184243429378;1337780902680809474;1162312248007770112;1387497871751196672;1162312248007770112;1576591184243429378;1162312248007770112;361289499;1337780902680809474;315640939;315640939;315640939;1235150747353804800;1472342651932315648;1645740878621704193;315640939;315640939;315640939;2238647449;315640939;1235150747353804800;1235150747353804800;3313367708;1576591184243429378;14216123;1235150747353804800;3367334171;2739771716;2355632540;815930836470140928;1509121806942318599;796789951522373632;1387497871751196672;315640939;18168536;315640939;1335132884278108161;1576591184243429378;1576591184243429378;1576591184243429378;315640939;796789951522373632;1390281974808399874;18168536;18168536;1313548940944396288;1576591184243429378;1576591184243429378;1313548940944396288,,,1661835984114163723;1661835585466818561;1661835543964008448;1661835394885754883;1661835223611351052;1661833275306811439;1661832921970360320;1661832590376988673;1661832525642080329;1661832475167825920;1661831687209099273;1661831617122390016;1661831452340658198;1661831206785130507;1661831172710604817;1661831069346177049;1661830992527589376;1661797338447314944;1661796129703378945;1661796063819300869;1661795434170384400;1661795408820011025;1661795250791145472;1661795044926390278;1661794988638781440;1661794904022941706;1661793094784745489;1661793012245037071;1661792408739147782;1661791452597288968;1661790624956252175;1661789864709201922;1661781682163425280;1661781329762041856;1661780664264405009;1661779629072429070;1661779372154421250;1661779234010935315;1661779196312530955;1661635498476019715;1661492390442553346;1661456361446670336;1661455326179217421;1661455190690611200;1661454967322935297;1661454898574118937;1661454500106850325;1661454005954912256;1661453912774156290;1661453770339827712;1661453735015469076;1661453648562364418;1661453511307976704;1661453397508202496;1661453352016773120;1661453284652072960;1661453115709612034;1661439475828883458;1661434887000162304;1661434319364055041;1661433064319250433;1661431423595696129;1661431392738181124;1661431142543654912;1661430592016199680;1661430423170285572;1661430280727527429;1661430212867883015;1661277633554837504;1661277583349104642;1661277541309530114;1661168134110302209;1661146897724346370;1661101277265141770;1661101248668487681;1661100987397058560;1661060127670124555;1661059975504969753;1661059702787129353;1661058910860591113;1661058896314744835;1661058618513408006;1661057619266617367;1661057264612933632;1661055087744106500;1661054775830495246;1661054546725027861;1661054491741896718;1661053184754827267;1661052600312102912;1661052525330546701;1661052145045585925;1661052027277828096;1661051824198107161;1661051748159569932;1661051550452666369;1661051410652315662;1661051243408547840;1661051118321909774;1661050961496797189
1512992354265100291,Tanjin Sherpa,SherpaTanjin,,,,,,,,,,,,,,,,
43333763,Jose Eduardo,Joseeduardo78,471.0,1950.0,45486.0,2009-05-29T13:57:04.000Z,False,,,0.0,29.0,0.0,0.0,1661839639093583887;1661839427612581906;1661752550247235585;1661161352357093378;1661838882965532674;1661831204029583360;1661833705462063106;1661815735671201795;1661508094419976192;1661471132472492033;1661496641428369408;1661201155127492609;1661352984809451521;1661332050664628225;1661369940446699521;1661084606798413840;1661117367815131138;1661114752091955201;1661118697518551042;1661120335029186563;1661107147638456320;1661119759012753408;1661089581091962911;1661057099684798464;1661057287123877920;1660821640199000066;1660789011688898561;1660786874045063169;1660780723060760580,19739126;19739126;991345218678116353;130956302;62957739;4182894076;875856268056969216;816652616625168388;1427476600744988672;50772918;15212187;12;18166778;4239551;19739126;1427476600744988672;1492670054541844482;96502351;1492670054541844482;931286316;1082197856;930212715422998530;4765364386;18929234;15212187;91882544;20562637;896466491587080194;18929234,,,1661840351575851008;1661840339596877838;1661840259892518922;1661839977062211590;1661839578167124000;1661839436152184842;1661838717143621650;1661827766122102785;1661508269066657793;1661502015854215168;1661497062163193857;1661489260401180672;1661370336586211342;1661370219175071744;1661370149490900999;1661345370620719106;1661121134262202369;1661121102070833152;1661120983317585920;1661120909661335552;1661120744292507657;1661120694044831750;1661113861032779800;1661057747008249857;1661057594214039574;1660821712097914880;1660789679157854208;1660789590762872839;1660780777078943751
117954729,👈$0.00 🇬🇧 Red Special 🇬🇧 77K+_JD,RedSpecial007,129.0,69.0,13643.0,2010-02-27T04:25:37.000Z,False,An unfinished sentence is like a ...,,0.0,5.0,11.0,0.0,1661556470985506819;1661019406632386568;1553390528959479809;1660714617352364041;1660798276692525058,1384515038443155456;1079853966681346048;1079853966681346048;297012999;742735530287304704,753364769717915648;1401141766984773635;1225577008102625281;1079853966681346048;1079853966681346048;995678645762093056;35749949;991345218678116353;1079853966681346048;297012999;1079853966681346048,,1661775306611408897;1661706028184944640;1661684392110981124;1661683718954577921;1661462232033574913;1661461181129801728;1661456252679979009;1661312613878312960;1661075841105707014;1661075395360243725;1661072821383049217;1661072035190022145;1660916813499101184;1660916580866195459;1660830017310400513;1660828282047037443
71286800,IKKIREI.zk 🛸,Ik_kirei,3746.0,5002.0,210095.0,2009-09-03T15:55:19.000Z,False,"Web 3 investor  🐐🐰🏰  (☁️, ☁️)  ⚙️ 
https://t.co/hLdJakiUbJ   
#byebyebirdie  Left to Phaver
 ""Omniscient Order @Interswap_io""  #ValTower","Phuket, Thailand",3.0,95.0,1.0,1.0,1661813085202526208;1661797163746357251;1661799898570784779;1661793732029739010;1660648697137438723;1661779174582030336;1661474674377740289;1661764067688677376;1661620395391471618;1661175182176792577;1661259214340358146;1661374621193580545;1659066326139424779;1661725751518044161;1661561615576371202;1661620621296668673;1661429049133273088;1661498570451632134;1661710289128112128;1661738116011663363;1661690178690330632;1661640283145244672;1661450929680560128;1661756038603841536;1661769073120665600;1661751564653170690;1661757273687851008;1661685056342216704;1661771608216809481;1661675871072288770;1661706921941028864;1661765573393432580;1661752590718373889;1661760673637101568;1661753404706676738;1661466316933586944;1661756508395429888;1661760055480561673;1661753121624797186;1661732537679613952;1661774645295726592;1661756063446704128;1661764293053014017;1661418441050390528;1661484827869335553;1661652584262926336;1661673504708653056;1661644256828616705;1661673489034797056;1661701010149220352;1661312009583951872;1661721288631517185;1661749060309778433;1661743977920618498;1661749044132347911;1661747362082217987;1661744211774017537;1661734866457886721;1661742935950639105;1661741349971054598;1661741414043242504;1661739144090120202;1661739037932273673;1661740776639045634;1661734569002012672;1661733590923878401;1661722369805762561;1661731354206404614;1661442716016803862;1661711209966469121;1661733160886079492;1661706713517498370;1661732517286760448;1661736906928062465;1661732891729203202;1661737501047029763;1661734043921297411;1661735176114937856;1661733305467957252;1661731367498153986;1661661955306946560;1661553339002241024;1661718977310228481;1661728206372868097;1661727850003611649;1661722567386836994;1661401872811565056;1661727330987831296;1661726469800837121;1661405195895488512;1661724859288928256;1661726364293103616;1661722924846313472;1661719274807865345;1661726077654298625,1229123693990891520;956982031312936966;963767159536209921;1351177854793474048;1351177854793474048;1351177854793474048;877807935493033984;877807935493033984;1224611965219139584;721294688;1310130190266241024;1310130190266241024;1310130190266241024;1310130190266241024;1009268792495489024;1026772462296547328;1312497976883904512;761372197298528256;1628111536307699743;546460454;1326252118077026310;1308543232683335681;1062395740373295105;1111976778065723393;2972586573;1374360820054908932;1505874016761831430;812751240;2260491445;865963965649571840;964371432;16736535;1249389767927582720;2207129125;1039833297751302144;1311611340767793154;2260491445;809660088524779524;963767159536209921;1569187771746746368;1449164448321605632;40134343;3268999123;1211074807975907328;1237544865216507906;1626294277;1353062898419994626;918138253617790976;7157132;1381442081214828544;1484617555616894976;780460754910732288;1323762343302615040;993530753014054912;1373788838250876928;1123403704323805184;963767159536209921;1333467482;963767159536209921;1333467482;2260491445;1249389767927582720;2251831441;1249389767927582720;1333467482;1487185332554682371;2972586573;1438059058683125762;4718237894;2260491445;28212513;1250830691824283648;1179048731183857669;1333467482;809660088524779524;963767159536209921;730332919516958721;1347335187823292416;1505874016761831430;1368036910422102020;1320668427896324096;1507143417087893506;211395583;2207129125;1250830691824283648;91478624;1236028763931947008;1299523632868110338;16736535;1507143417087893506;63366677;993530753014054912;1333467482;1333467482;2593497397,1306536365736128512,1487185332554682371,1661821598951960577;1661815834157940736;1661812974322081793;1661812794168311809;1661812411358384128;1661812267510550530;1661812170047504385;1661795190116593665;1661795143090081792;1661794003002724354;1661779422440226817;1661779149659471872;1661779128578895872;1661778921749372930;1661778026919768064;1661778011149193216;1661777635939323904;1661777594390568961;1661777576820625409;1661777523297095681;1661777346746261504;1661777325720244224;1661777186502905856;1661777149567836160;1661777131045797889;1661777111332577280;1661776973360934912;1661776942025314304;1661776896563232768;1661776863059128321;1661776821116080128;1661776795157532672;1661776773036802056;1661776723984404482;1661776711435046920;1661776697874878464;1661776669307469825;1661776643743178752;1661776613330268160;1661776396606382080;1661776347180695552;1661776296186359808;1661776258718633984;1661776196936531969;1661775001220186112;1661774957695868928;1661774950947258374;1661774917929697281;1661774835972980737;1661774807007129602;1661750261042515975;1661749515773435908;1661749477429096457;1661749458382778369;1661749429668573186;1661749420449492995;1661749406805393409;1661749394138599427;1661743651159146510;1661743620247146496;1661742174361518081;1661742167168266241;1661742160058920965;1661741909185024004;1661741888087678976;1661741456565112832;1661740254225915906;1661740215046914048;1661739873685090309;1661739861215420424;1661739844501131264;1661739811319992321;1661739796665094148;1661739790092611584;1661739749252685833;1661739741145108489;1661739733373026308;1661738479724924936;1661738382391914503;1661735890102919169;1661735855009181697;1661735591887904771;1661734972712169478;1661731702623059970;1661731610377728001;1661730412014764034;1661730395082330113;1661730352896049154;1661730336492118016;1661730304766394368;1661730297266962440;1661730037572452358;1661727715534446592;1661727643690205186;1661727606549659648;1661727590154137602;1661727582138802177;1661727570260525058;1661727560055816192;1661727550140456962
1556405611776319488,No Fun How Run ㊥『东方浩然』,NoFunHowRun,560.0,4997.0,24608.0,2022-08-07T22:23:24.000Z,False,"心若不动，风云奈何，
您若不伤，岁月无恙。",Earth🌎想当年,0.0,100.0,0.0,0.0,1661759417518366721;1661451023083241473;1661730767989526530;1661210130359152641;1661392747004063746;1661399333361664003;1661129151330521088;1661520013235466241;1661593672842969089;1661549962596081664;1661574472909086720;1661430062061682697;1661764848248578050;1661759438716563462;1661661005099974656;1661756030705868801;1661482672563322881;1661479721698246658;1661483074570575872;1661501839987310592;1661107758958096385;1661404413762715649;1661492385723961345;1661383597603823619;1661130712530161664;1661375511161974791;1661304687570608128;1661406681593532417;1661396165395349509;1661317306885210117;1661349276490821632;1661077619381600256;1661348788588388358;1661231818673143810;1661277955341819907;1661089140027342856;1661405905664000002;1661391341035696128;1661384054095355905;1661098731230380034;1661346763121496064;1661035383369465858;1661228363397332993;1661387326969335808;1661381047987195904;1661317941537693697;1661393480579710976;1661382808592318467;1661386649199058953;1661402491307556865;1661378937505697794;1661383878077034497;1661172359712194561;1661143618139361281;1661401794532999168;1661314692114161664;1661383361846181891;1661394120982552579;1661358441649291265;1661387678674309126;1661386701401407491;1661386226950078464;1661378983265533952;1661119128713990144;1661122027460395009;1661115813619978241;1661102251455438849;1661124426489036800;1661096837841821697;1661105972134174721;1661000476274614272;1366682024908627968;1659560287471542272;1661120231790477312;1661125232894312452;1660399087294840838;1661047461069332480;1660772657925705728;1660957481265184773;1661047189265580032;1661077033936642048;1661082982075990016;1661059649939075072;1661097086090108929;1660926346493673473;1660314758837424128;1652654312445874176;1661097850170929155;1660675100428107778;1661007567437578242;1661107812188196864;1660928092288720904;1660675783986413569;1661009420875370505;1661019149928378372;1661012707909443587;1661010202261610498;1660810767690760192;1661007130323976192;1660997445474451459,56562803;3432209199;114718372;1288013750;90483117;24876821;1085225533623783424;1231059979844456448;2753657311;487118986;1189481240056885253;1052708860648181761;147017457;1183698123719200768;3104429443;15822295;1178935088513347584;18856867;1178935088513347584;834425273663709184;3376321847;1964862775;147017457;866818669619195904;1067655927115857920;1050417464536915969;1418891999776845824;1222830618247147520;18856867;1570133038708981760;1432766978389905413;30159141;821751272004993025;1432766978389905413;1128337957289697281;1534912326108860416;3253343227;1377357802314813453;49616273;1660744054185906207;43061739;1273416484094525440;1571393170864500736;1972519165;2300691618;385326089;886749256807100416;1260881050005315586;1432766978389905413;147017457;2158616996;866818669619195904;4748230635;1453379263176929284;1366565625401909249;1510780961281409025;866818669619195904;49616273;1510780961281409025;18856867;1183698123719200768;15503210;1183698123719200768;114934815;1178935088513347584;147017457;147017457;1178935088513347584;56575418;863527548;141493488;248801998;900669223122472960;347443535;1510780961281409025;15822295;15503210;131546062;1522585288412905475;1366565625401909249;49616273;24522990;1510780961281409025;287413569;1501208921045934085;863527548;1507403101472403458;1510780961281409025;1183698123719200768;787321544;114934815;1189481240056885253;1183698123719200768;88702710;64643056;1519736925837479937;147017457;194400482;49616273;1519736925837479937,,,1661778496111378433;1661778496069443587;1661778072897720323;1661777548731379713;1661777291935121408;1661777264261070849;1661776863243513867;1661776594841788416;1661776571781492737;1661776550830952448;1661775888491630594;1661775697705332741;1661775681624363009;1661775301821730816;1661775258284867584;1661774980567437312;1661505821891784705;1661505817244475392;1661505807845044224;1661505701511061504;1661505701431369729;1661505689238523904;1661505689225932801;1661410883178733568;1661410510393466881;1661408992231292934;1661408715839520769;1661408618602975232;1661408578647871488;1661408552861450245;1661407739367784448;1661407625035264001;1661407568605085696;1661407319354408965;1661407200949174272;1661407155742998528;1661407102450155520;1661406402324340736;1661406360381313024;1661406245293797376;1661405941840097281;1661405903378333699;1661405898521350145;1661405766279135232;1661405622045413381;1661405601203884032;1661405564319170562;1661405546342412288;1661405353555419136;1661405250442629120;1661405238438539264;1661405237171871746;1661404879649402880;1661404870908456961;1661404399003119618;1661404299648450560;1661404299409367042;1661404295739342848;1661404074150084608;1661403786169163778;1661403161574379520;1661402621197037570;1661402444356808704;1661127708850651137;1661127319401168898;1661127222995062784;1661127034041679872;1661126982917324800;1661126892102234112;1661126706172932096;1661126535980662784;1661126200990007300;1661126115753361414;1661125960689942532;1661125663884214277;1661125546636640264;1661125011078545409;1661124634232913930;1661124552028749827;1661124218988429318;1661124015090728968;1661123733397078018;1661123539582484485;1661123286921805824;1661123139945000960;1661122090140073985;1661122017167573002;1661121528938004484;1661121486680387584;1661121354983428097;1661121254307540993;1661121199114682368;1661121086216634370;1661031327498637312;1661031287791194116;1661031243998453760;1661030174253805574;1661030098030694400;1661029870997213184;1661029660556419072
394080868,tipsey_russell,tipsey_russell,648.0,4999.0,79652.0,2011-10-19T14:58:43.000Z,False,,,0.0,93.0,7.0,0.0,1661486008800538624;1661801256883552272;1661798093489143815;1661618096371638272;1661538996189634561;1661481009202995201;1661801701936955403;1661797299830374404;1661780164840398848;1661760730192916480;1661789344162611228;1661779162435313664;1661382408615129088;1661780442239102976;1661776628081459202;1661755060563394566;1661787396344782848;1661733860634431488;1661486156075393024;1661139654026969090;1661776714794409984;1661519683395149824;1661747993866010625;1661191170838634497;1661766144653492224;1661758719376367620;1661736773075210246;1661759631272624128;1661743249093197825;1661738698483064847;1661558634822905859;1661478472412459009;1661735228938031104;1661735663535009793;1661631315467452417;1661717044385939458;1661600798722363393;1661734111327969282;1661732784757702656;1661546901299396608;1661376420201869313;1661588305543311360;1661583144405827586;1661507428616208384;1661540594374832129;1661517225805873152;1661465109695447040;1661728562204876800;1661589052783460355;1661694276516945923;1661666014625427457;1661564446282592256;1661489604485160964;1661524240619667457;1661528421992742912;1661587267461455873;1661629168994467840;1661522473140076548;1661594171306541056;1661586534770831362;1661534971767529478;1661389785175412738;1661544657535344642;1661570978487336961;1661585481489080320;1661108389697536000;1661540991038283776;1660970066660261888;1661524797526876160;1661486663338536960;1661226753363259392;1661535157231271937;1661528959400435713;1661491932634152961;1661532540799205377;1661513665990864896;1661529468924735488;1661496852712423424;1659633676768952321;1661177024709263363;1661518411225083907;1661511053115572225;1661409483531100165;1661499828650508293;1661435042244034561;1661139425693421568;1661498254729641987;1661149299231830016;1661491150849556480;1661486954041442306;1661392130483400704;1661484247901782016;1661485776448749569,114060003;1415160761748541451;3385236489;294293982;114060003;4890009498;17469289;988955288;1492007194388279333;1494072723001286658;1652406061259694080;87954771;1331093822487531523;3186681966;1605180550486138880;1492007194388279333;487393551;1492007194388279333;105852422;1234177261319966721;1548977419;1163688173312139270;105852422;151714053;1366565625401909249;1058111828579024897;3316376038;800460051878027265;308066100;885552382020640768;1016059981907386368;945817135816654848;1486473049146904576;2557521;1389913567671975937;4757238857;1151913018936053760;87954771;890891;1389913567671975937;1180622595923820544;1389913567671975937;969957394242523137;106837937;28212513;1389913567671975937;1389913567671975937;1366565625401909249;969957394242523137;534058408;1138842105856573445;1250830691824283648;1889587914;572141511;572141511;37065910;51689310;17076218;1492007194388279333;969957394242523137;969957394242523137;969957394242523137;1494072723001286658;291890826;969957394242523137;1652406061259694080;969957394242523137;1574383153661333504;969957394242523137;969957394242523137;969957394242523137;2407752345;1383281025262899205;1318478506775449600;748111410;2557521;1265391982932897794;498035017;1553080746612592642;242740199;1584014489707597824;216168890;242740199;748111410;242740199;242740199;1577093282450087937;242740199;1652406061259694080;1603045921150885890;22199141;1584535531907686402;1096601834410729472,487393551;87954771;409447739;17469289;1452010542210682891,,1661806038817931275;1661805797196591105;1661805730230423552;1661805603730194444;1661805550168932358;1661805266847891458;1661805001268756511;1661804880938369041;1661804703951323141;1661791631459115010;1661791547094888451;1661791166164074510;1661790728266162177;1661790608762060800;1661790254733357056;1661790016559886337;1661789848733114369;1661789781280391174;1661789700447666177;1661787818937528323;1661787465164763147;1661787371401097236;1661787230313099265;1661787059160334337;1661785525492101140;1661766692081397761;1661766633130475521;1661766570308149253;1661766032594173952;1661765897705365504;1661743410070568960;1661743215811383296;1661742949045252098;1661742283837026304;1661742225561362436;1661742167864528900;1661738216125521922;1661737660870963201;1661735715494055938;1661735523071950849;1661735303923789825;1661735201461108741;1661735006639906819;1661734783532298244;1661734612916400138;1661734508117278721;1661734463305572356;1661734226830704642;1661734189019037703;1661734074430664704;1661733981858193409;1661729389678145536;1661729320568512512;1661729228440707072;1661727134274969600;1661671059391741952;1661670933168287747;1661670678578200576;1661670585091407873;1661670524232126464;1661670488261763078;1661670440182398977;1661670323454898176;1661666349720956934;1661664213746569216;1661663899945451521;1661663857838833664;1661663817787404288;1661663581807452165;1661663494360498176;1661663317729918982;1661662997909995529;1661662554089824257;1661660523379793922;1661543748994580482;1661543595864629251;1661542998692319233;1661541994655563778;1661536189445283841;1661536020389609472;1661535846099460096;1661535140735078405;1661529742946754561;1661529630367526912;1661529307598974976;1661528657418960897;1661528311699308546;1661528075903856640;1661527928964784130;1661527754607665157;1661500366108651521;1661500326279622659;1661499941171216384;1661499697645666307;1661497861245222913;1661497626804600833;1661490255202074627;1661489409923993608;1661488544764788738;1661488477328879618
2148196311,Lati015,Latii015,731.0,2698.0,14947.0,2013-10-22T08:14:35.000Z,False,"Run by trustees, beneficiary does not have vested right.
@phume22 follows me.",,,,,,,,,,
