,id,numberOfOriginalTweets,numberOfRetweets,numberOfReplies,numberOfQuotes,numberOfFollowers,numberOfFollowing,numberOfTweets,verified
65,1478091224099794945,1.0,95.0,2.0,2.0,163.0,813.0,38931.0,0
66,1575182558874112002,0.0,18.0,0.0,0.0,239.0,581.0,786.0,0
67,147992355,3.0,60.0,33.0,4.0,20439.0,3091.0,289890.0,0
68,738797460756127744,0.0,12.0,2.0,0.0,107.0,145.0,730.0,0
69,2342034456,0.0,100.0,0.0,0.0,871.0,2498.0,259378.0,0
70,1309846065617629184,7.0,53.0,39.0,1.0,369.0,33.0,19052.0,0
71,263751838,7.0,91.0,2.0,0.0,1842.0,4998.0,122890.0,0
72,1071892785098317824,0.0,98.0,1.0,1.0,821.0,471.0,82009.0,0
73,918893786553602048,2.0,2.0,2.0,11.0,1005.0,355.0,35550.0,0
74,2887070351,2.0,95.0,3.0,0.0,1665.0,4998.0,450230.0,0
75,1308580280165376002,0.0,86.0,0.0,0.0,257.0,44.0,10398.0,0
76,1099102523405811712,0.0,98.0,2.0,0.0,119.0,494.0,227581.0,0
77,3804407473,0.0,14.0,0.0,0.0,989.0,2421.0,6818.0,0
78,43354683,11.0,86.0,1.0,2.0,973.0,5001.0,47795.0,0
79,1196926351015632901,0.0,100.0,0.0,0.0,1357.0,4681.0,81084.0,0
80,840204498,0.0,47.0,4.0,9.0,1238.0,1269.0,18336.0,0
81,1379824802,4.0,14.0,1.0,0.0,11413.0,37.0,84941.0,0
82,610906968,0.0,77.0,0.0,0.0,2822.0,1712.0,193893.0,0
83,4130249369,0.0,97.0,0.0,3.0,2272.0,4058.0,179913.0,0
84,195036383,11.0,52.0,31.0,6.0,731.0,1428.0,159537.0,0
85,4726547997,0.0,28.0,0.0,0.0,161.0,301.0,20456.0,0
86,1591122259665616913,0.0,100.0,0.0,0.0,78.0,319.0,13443.0,0
87,14924757,2.0,98.0,0.0,0.0,826.0,2214.0,71366.0,0
88,332682421,10.0,38.0,12.0,0.0,1384.0,419.0,191229.0,0
89,1203830365057617920,0.0,100.0,0.0,0.0,94.0,349.0,26461.0,0
90,1467209986086371329,0.0,12.0,0.0,0.0,104.0,113.0,13942.0,0
91,1485332827,0.0,6.0,0.0,0.0,2176.0,2319.0,56474.0,0
92,156579343,1.0,87.0,2.0,10.0,1229.0,1203.0,254282.0,0
93,791635240296919040,0.0,39.0,0.0,0.0,157.0,1779.0,5740.0,0
94,549286123,1.0,90.0,8.0,1.0,209.0,3508.0,27808.0,0
95,1066275282653536256,0.0,99.0,0.0,1.0,1552.0,5004.0,909466.0,0
96,1254066229020700672,0.0,100.0,0.0,0.0,1037.0,5001.0,16332.0,0
97,1411726710,1.0,70.0,25.0,4.0,352.0,70.0,85943.0,0
98,3316815356,0.0,68.0,0.0,0.0,56.0,4785.0,3052.0,0
99,1314632168681897985,0.0,71.0,0.0,0.0,276.0,2311.0,47870.0,0
100,2692441893,0.0,70.0,0.0,0.0,46.0,260.0,19191.0,0
101,118794845,3.0,97.0,0.0,0.0,7934.0,264.0,1884294.0,0
102,809424049,0.0,76.0,23.0,0.0,751.0,3128.0,16332.0,0
103,1371406279458095104,0.0,18.0,0.0,0.0,221.0,25.0,5707.0,0
104,1259593528675577857,0.0,15.0,0.0,0.0,72.0,161.0,6756.0,0
105,1520322745887870976,14.0,84.0,0.0,2.0,48.0,952.0,32862.0,0
106,1372132990848016385,0.0,100.0,0.0,0.0,264.0,1363.0,59845.0,0
107,1484172541879107584,0.0,77.0,23.0,0.0,736.0,400.0,27772.0,0
108,115907262,19.0,68.0,12.0,1.0,2512.0,4985.0,357577.0,0
109,1561092100296527876,0.0,92.0,7.0,1.0,1479.0,2192.0,131758.0,0
110,1391299076,0.0,96.0,3.0,1.0,1582.0,5001.0,122801.0,0
111,39565575,0.0,100.0,0.0,0.0,1144.0,628.0,54356.0,0
112,15677734,2.0,97.0,1.0,0.0,1827.0,4426.0,537643.0,0
113,190897786,0.0,100.0,0.0,0.0,67.0,121.0,21206.0,0
114,20826640,0.0,99.0,0.0,0.0,2007.0,1984.0,346537.0,0
115,1498957402091266052,0.0,95.0,5.0,0.0,13.0,71.0,9362.0,0
116,50445229,0.0,48.0,2.0,0.0,1470.0,4999.0,41058.0,0
117,1497471523275345920,0.0,99.0,1.0,0.0,21.0,86.0,32601.0,0
118,988277286204932096,0.0,95.0,5.0,0.0,630.0,1551.0,148158.0,0
119,454653353,0.0,37.0,0.0,3.0,92.0,217.0,29999.0,0
120,1858208300,0.0,75.0,0.0,0.0,148.0,98.0,7937.0,0
121,1597603886365286400,3.0,69.0,0.0,0.0,10.0,50.0,2594.0,0
